Date,Currency,LKR_Rate,USD_Index
2023-12-10,CAD,240.68,104.01000213623047
2023-12-11,CAD,240.22500000000002,104.0999984741211
2023-12-12,CAD,241.235,103.87000274658203
2023-12-13,CAD,240.4,102.87000274658203
2023-12-14,CAD,242.73,101.95999908447266
2023-12-15,CAD,244.015,102.55000305175781
2023-12-16,CAD,244.015,102.55000305175781
2023-12-17,CAD,244.015,102.55000305175781
2023-12-18,CAD,244.305,102.51000213623047
2023-12-19,CAD,244.08999999999997,102.16999816894531
2023-12-20,CAD,244.975,102.41000366210938
2023-12-21,CAD,244.53,101.83999633789062
2023-12-22,CAD,245.48000000000002,101.69999694824219
2023-12-23,CAD,245.48000000000002,101.69999694824219
2023-12-24,CAD,245.48000000000002,101.69999694824219
2023-12-25,CAD,245.48000000000002,101.69999694824219
2023-12-26,CAD,245.48000000000002,101.47000122070312
2023-12-27,CAD,246.42000000000002,100.98999786376953
2023-12-28,CAD,245.425,101.2300033569336
2023-12-29,CAD,244.76999999999998,101.33000183105469
2023-12-30,CAD,244.76999999999998,101.33000183105469
2023-12-31,CAD,244.76999999999998,101.33000183105469
2024-01-01,CAD,244.45,101.33000183105469
2024-01-02,CAD,242.985,102.19999694824219
2024-01-03,CAD,241.53,102.45999908447266
2024-01-04,CAD,241.9,102.41999816894531
2024-01-05,CAD,241.655,102.41000366210938
2024-01-06,CAD,241.655,102.41000366210938
2024-01-07,CAD,241.655,102.41000366210938
2024-01-08,CAD,241.535,102.20999908447266
2024-01-09,CAD,241.8,102.56999969482422
2024-01-10,CAD,241.195,102.36000061035156
2024-01-11,CAD,241.66500000000002,102.29000091552734
2024-01-12,CAD,241.14999999999998,102.4000015258789
2024-01-13,CAD,241.14999999999998,102.4000015258789
2024-01-14,CAD,241.14999999999998,102.4000015258789
2024-01-15,CAD,241.14999999999998,102.4000015258789
2024-01-16,CAD,239.18,103.36000061035156
2024-01-17,CAD,238.37,103.44999694824219
2024-01-18,CAD,237.755,103.54000091552734
2024-01-19,CAD,237.875,103.29000091552734
2024-01-20,CAD,237.875,103.29000091552734
2024-01-21,CAD,237.875,103.29000091552734
2024-01-22,CAD,238.45499999999998,103.33000183105469
2024-01-23,CAD,237.485,103.62000274658203
2024-01-24,CAD,237.405,103.23999786376953
2024-01-25,CAD,237.405,103.56999969482422
2024-01-26,CAD,236.04500000000002,103.47000122070312
2024-01-27,CAD,236.04500000000002,103.47000122070312
2024-01-28,CAD,236.04500000000002,103.47000122070312
2024-01-29,CAD,236.08499999999998,103.61000061035156
2024-01-30,CAD,236.97,103.4000015258789
2024-01-31,CAD,236.11,103.2699966430664
2024-02-01,CAD,234.93,103.05000305175781
2024-02-02,CAD,232.82999999999998,103.91999816894531
2024-02-03,CAD,232.82999999999998,103.91999816894531
2024-02-04,CAD,232.82999999999998,103.91999816894531
2024-02-05,CAD,232.17,104.44999694824219
2024-02-06,CAD,231.29500000000002,104.18000030517578
2024-02-07,CAD,232.765,104.04000091552734
2024-02-08,CAD,232.99,104.1500015258789
2024-02-09,CAD,232.73000000000002,104.08000183105469
2024-02-10,CAD,232.73000000000002,104.08000183105469
2024-02-11,CAD,232.73000000000002,104.08000183105469
2024-02-12,CAD,232.55,104.16999816894531
2024-02-13,CAD,233.005,104.95999908447266
2024-02-14,CAD,230.875,104.72000122070312
2024-02-15,CAD,231.12,104.30000305175781
2024-02-16,CAD,231.95499999999998,104.27999877929688
2024-02-17,CAD,231.95499999999998,104.27999877929688
2024-02-18,CAD,231.95499999999998,104.27999877929688
2024-02-19,CAD,231.655,104.27999877929688
2024-02-20,CAD,231.135,104.08000183105469
2024-02-21,CAD,230.885,104.01000213623047
2024-02-22,CAD,230.765,103.95999908447266
2024-02-23,CAD,230.765,103.94000244140625
2024-02-24,CAD,230.765,103.94000244140625
2024-02-25,CAD,230.765,103.94000244140625
2024-02-26,CAD,230.0,103.83000183105469
2024-02-27,CAD,230.14499999999998,103.83000183105469
2024-02-28,CAD,229.21,103.9800033569336
2024-02-29,CAD,228.31,104.16000366210938
2024-03-01,CAD,228.095,103.86000061035156
2024-03-02,CAD,228.095,103.86000061035156
2024-03-03,CAD,228.095,103.86000061035156
2024-03-04,CAD,227.45499999999998,103.83000183105469
2024-03-05,CAD,226.78,103.80000305175781
2024-03-06,CAD,226.54000000000002,103.37000274658203
2024-03-07,CAD,227.615,102.81999969482422
2024-03-08,CAD,227.615,102.73999786376953
2024-03-09,CAD,227.615,102.73999786376953
2024-03-10,CAD,227.615,102.73999786376953
2024-03-11,CAD,228.0,102.87000274658203
2024-03-12,CAD,227.66,102.95999908447266
2024-03-13,CAD,227.14,102.79000091552734
2024-03-14,CAD,227.08499999999998,103.36000061035156
2024-03-15,CAD,225.545,103.43000030517578
2024-03-16,CAD,225.545,103.43000030517578
2024-03-17,CAD,225.545,103.43000030517578
2024-03-18,CAD,225.20499999999998,103.58000183105469
2024-03-19,CAD,224.555,103.80999755859375
2024-03-20,CAD,224.01999999999998,103.41000366210938
2024-03-21,CAD,225.7,104.0
2024-03-22,CAD,224.12,104.43000030517578
2024-03-23,CAD,224.12,104.43000030517578
2024-03-24,CAD,224.12,104.43000030517578
2024-03-25,CAD,223.095,104.2300033569336
2024-03-26,CAD,222.675,104.29000091552734
2024-03-27,CAD,221.685,104.3499984741211
2024-03-28,CAD,221.375,104.55000305175781
2024-03-29,CAD,221.375,104.55000305175781
2024-03-30,CAD,221.375,104.55000305175781
2024-03-31,CAD,221.375,104.55000305175781
2024-04-01,CAD,221.99,105.0199966430664
2024-04-02,CAD,220.985,104.81999969482422
2024-04-03,CAD,221.08499999999998,104.25
2024-04-04,CAD,221.85,104.12000274658203
2024-04-05,CAD,220.75,104.30000305175781
2024-04-06,CAD,220.75,104.30000305175781
2024-04-07,CAD,220.75,104.30000305175781
2024-04-08,CAD,220.07999999999998,104.13999938964844
2024-04-09,CAD,220.04,104.1500015258789
2024-04-10,CAD,219.995,105.25
2024-04-11,CAD,219.995,105.27999877929688
2024-04-12,CAD,219.995,106.04000091552734
2024-04-13,CAD,219.995,106.04000091552734
2024-04-14,CAD,219.995,106.04000091552734
2024-04-15,CAD,216.915,106.20999908447266
2024-04-16,CAD,216.5,106.26000213623047
2024-04-17,CAD,217.32,105.94999694824219
2024-04-18,CAD,219.285,106.1500015258789
2024-04-19,CAD,218.86,106.1500015258789
2024-04-20,CAD,218.86,106.1500015258789
2024-04-21,CAD,218.86,106.1500015258789
2024-04-22,CAD,220.035,106.08000183105469
2024-04-23,CAD,220.035,105.69000244140625
2024-04-24,CAD,219.865,105.86000061035156
2024-04-25,CAD,217.32,105.5999984741211
2024-04-26,CAD,217.10000000000002,105.94000244140625
2024-04-27,CAD,217.10000000000002,105.94000244140625
2024-04-28,CAD,217.10000000000002,105.94000244140625
2024-04-29,CAD,217.065,105.58000183105469
2024-04-30,CAD,217.97500000000002,106.22000122070312
2024-05-01,CAD,217.97500000000002,105.76000213623047
2024-05-02,CAD,216.93,105.30000305175781
2024-05-03,CAD,217.345,105.02999877929688
2024-05-04,CAD,217.345,105.02999877929688
2024-05-05,CAD,217.345,105.02999877929688
2024-05-06,CAD,217.255,105.05000305175781
2024-05-07,CAD,218.185,105.41000366210938
2024-05-08,CAD,217.45,105.55000305175781
2024-05-09,CAD,217.51,105.2300033569336
2024-05-10,CAD,218.115,105.30999755859375
2024-05-11,CAD,218.115,105.30999755859375
2024-05-12,CAD,218.115,105.30999755859375
2024-05-13,CAD,218.42000000000002,105.22000122070312
2024-05-14,CAD,219.67000000000002,105.01000213623047
2024-05-15,CAD,221.01999999999998,104.3499984741211
2024-05-16,CAD,222.10500000000002,104.45999908447266
2024-05-17,CAD,220.405,104.44999694824219
2024-05-18,CAD,220.405,104.44999694824219
2024-05-19,CAD,220.405,104.44999694824219
2024-05-20,CAD,220.275,104.56999969482422
2024-05-21,CAD,219.73000000000002,104.66000366210938
2024-05-22,CAD,219.785,104.94000244140625
2024-05-23,CAD,219.785,105.11000061035156
2024-05-24,CAD,219.785,104.72000122070312
2024-05-25,CAD,219.785,104.72000122070312
2024-05-26,CAD,219.785,104.72000122070312
2024-05-27,CAD,219.715,104.72000122070312
2024-05-28,CAD,220.695,104.61000061035156
2024-05-29,CAD,220.81,105.0999984741211
2024-05-30,CAD,219.85500000000002,104.72000122070312
2024-05-31,CAD,220.48000000000002,104.66999816894531
2024-06-01,CAD,220.48000000000002,104.66999816894531
2024-06-02,CAD,220.48000000000002,104.66999816894531
2024-06-03,CAD,221.57999999999998,104.13999938964844
2024-06-04,CAD,221.435,104.11000061035156
2024-06-05,CAD,220.95499999999998,104.2699966430664
2024-06-06,CAD,221.09500000000003,104.0999984741211
2024-06-07,CAD,221.39999999999998,104.88999938964844
2024-06-08,CAD,221.39999999999998,104.88999938964844
2024-06-09,CAD,221.39999999999998,104.88999938964844
2024-06-10,CAD,219.885,105.1500015258789
2024-06-11,CAD,220.3,105.2300033569336
2024-06-12,CAD,220.71499999999997,104.6500015258789
2024-06-13,CAD,221.08,105.19999694824219
2024-06-14,CAD,221.07,105.55000305175781
2024-06-15,CAD,221.07,105.55000305175781
2024-06-16,CAD,221.07,105.55000305175781
2024-06-17,CAD,221.07,105.31999969482422
2024-06-18,CAD,221.245,105.26000213623047
2024-06-19,CAD,222.33499999999998,105.26000213623047
2024-06-20,CAD,222.645,105.58999633789062
2024-06-21,CAD,222.645,105.80000305175781
2024-06-22,CAD,222.645,105.80000305175781
2024-06-23,CAD,222.645,105.80000305175781
2024-06-24,CAD,222.78,105.47000122070312
2024-06-25,CAD,223.525,105.61000061035156
2024-06-26,CAD,223.49,106.05000305175781
2024-06-27,CAD,222.85500000000002,105.91000366210938
2024-06-28,CAD,222.79000000000002,105.87000274658203
2024-06-29,CAD,222.79000000000002,105.87000274658203
2024-06-30,CAD,222.79000000000002,105.87000274658203
2024-07-01,CAD,223.8,105.9000015258789
2024-07-02,CAD,221.96499999999997,105.72000122070312
2024-07-03,CAD,221.96499999999997,105.4000015258789
2024-07-04,CAD,223.135,105.4000015258789
2024-07-05,CAD,223.8,104.87999725341797
2024-07-06,CAD,223.8,104.87999725341797
2024-07-07,CAD,223.8,104.87999725341797
2024-07-08,CAD,223.38,105.01000213623047
2024-07-09,CAD,223.13,105.12000274658203
2024-07-10,CAD,222.89499999999998,105.05000305175781
2024-07-11,CAD,223.035,104.44000244140625
2024-07-12,CAD,222.17000000000002,104.08999633789062
2024-07-13,CAD,222.17000000000002,104.08999633789062
2024-07-14,CAD,222.17000000000002,104.08999633789062
2024-07-15,CAD,221.025,104.19000244140625
2024-07-16,CAD,221.05,104.2699966430664
2024-07-17,CAD,222.13,103.75
2024-07-18,CAD,222.055,104.16999816894531
2024-07-19,CAD,221.72000000000003,104.4000015258789
2024-07-20,CAD,221.72000000000003,104.4000015258789
2024-07-21,CAD,221.72000000000003,104.4000015258789
2024-07-22,CAD,221.06,104.30999755859375
2024-07-23,CAD,220.785,104.44999694824219
2024-07-24,CAD,220.20499999999998,104.38999938964844
2024-07-25,CAD,219.69,104.36000061035156
2024-07-26,CAD,219.52,104.31999969482422
2024-07-27,CAD,219.52,104.31999969482422
2024-07-28,CAD,219.52,104.31999969482422
2024-07-29,CAD,219.34,104.55999755859375
2024-07-30,CAD,218.53,104.55000305175781
2024-07-31,CAD,218.495,104.0999984741211
2024-08-01,CAD,219.015,104.41999816894531
2024-08-02,CAD,217.945,103.20999908447266
2024-08-03,CAD,217.945,103.20999908447266
2024-08-04,CAD,217.945,103.20999908447266
2024-08-05,CAD,217.765,102.69000244140625
2024-08-06,CAD,218.83499999999998,102.97000122070312
2024-08-07,CAD,219.265,103.19999694824219
2024-08-08,CAD,219.66,103.20999908447266
2024-08-09,CAD,219.11,103.13999938964844
2024-08-10,CAD,219.11,103.13999938964844
2024-08-11,CAD,219.11,103.13999938964844
2024-08-12,CAD,218.475,103.13999938964844
2024-08-13,CAD,218.15,102.55999755859375
2024-08-14,CAD,218.12,102.56999969482422
2024-08-15,CAD,218.17000000000002,102.9800033569336
2024-08-16,CAD,217.76,102.45999908447266
2024-08-17,CAD,217.76,102.45999908447266
2024-08-18,CAD,217.76,102.45999908447266
2024-08-19,CAD,217.76,101.88999938964844
2024-08-20,CAD,219.23000000000002,101.44000244140625
2024-08-21,CAD,220.16,101.04000091552734
2024-08-22,CAD,221.01999999999998,101.51000213623047
2024-08-23,CAD,221.365,100.72000122070312
2024-08-24,CAD,221.365,100.72000122070312
2024-08-25,CAD,221.365,100.72000122070312
2024-08-26,CAD,222.135,100.8499984741211
2024-08-27,CAD,223.195,100.55000305175781
2024-08-28,CAD,223.325,101.08999633789062
2024-08-29,CAD,223.08499999999998,101.33999633789062
2024-08-30,CAD,222.405,101.69999694824219
2024-08-31,CAD,222.405,101.69999694824219
2024-09-01,CAD,222.405,101.69999694824219
2024-09-02,CAD,221.72,101.69999694824219
2024-09-03,CAD,221.38,101.83000183105469
2024-09-04,CAD,220.89499999999998,101.36000061035156
2024-09-05,CAD,221.315,101.11000061035156
2024-09-06,CAD,221.31,101.18000030517578
2024-09-07,CAD,221.31,101.18000030517578
2024-09-08,CAD,221.31,101.18000030517578
2024-09-09,CAD,220.72,101.55000305175781
2024-09-10,CAD,222.3,101.62999725341797
2024-09-11,CAD,221.045,101.68000030517578
2024-09-12,CAD,221.615,101.37000274658203
2024-09-13,CAD,221.835,101.11000061035156
2024-09-14,CAD,221.835,101.11000061035156
2024-09-15,CAD,221.835,101.11000061035156
2024-09-16,CAD,221.835,100.76000213623047
2024-09-17,CAD,221.835,100.88999938964844
2024-09-18,CAD,222.4,100.5999984741211
2024-09-19,CAD,223.075,100.61000061035156
2024-09-20,CAD,224.41,100.72000122070312
2024-09-21,CAD,224.41,100.72000122070312
2024-09-22,CAD,224.41,100.72000122070312
2024-09-23,CAD,224.82999999999998,100.91999816894531
2024-09-24,CAD,225.06,100.37000274658203
2024-09-25,CAD,225.42000000000002,100.91999816894531
2024-09-26,CAD,223.115,100.55999755859375
2024-09-27,CAD,222.345,100.41999816894531
2024-09-28,CAD,222.345,100.41999816894531
2024-09-29,CAD,222.345,100.41999816894531
2024-09-30,CAD,220.48000000000002,100.77999877929688
2024-10-01,CAD,218.83499999999998,101.19000244140625
2024-10-02,CAD,218.635,101.68000030517578
2024-10-03,CAD,219.335,101.98999786376953
2024-10-04,CAD,216.865,102.5199966430664
2024-10-05,CAD,216.865,102.5199966430664
2024-10-06,CAD,216.865,102.5199966430664
2024-10-07,CAD,216.54500000000002,102.54000091552734
2024-10-08,CAD,215.45,102.55000305175781
2024-10-09,CAD,214.68,102.93000030517578
2024-10-10,CAD,213.835,102.98999786376953
2024-10-11,CAD,212.95499999999998,102.88999938964844
2024-10-12,CAD,212.95499999999998,102.88999938964844
2024-10-13,CAD,212.95499999999998,102.88999938964844
2024-10-14,CAD,212.555,103.30000305175781
2024-10-15,CAD,212.77999999999997,103.26000213623047
2024-10-16,CAD,212.845,103.58999633789062
2024-10-17,CAD,212.845,103.83000183105469
2024-10-18,CAD,212.4,103.48999786376953
2024-10-19,CAD,212.4,103.48999786376953
2024-10-20,CAD,212.4,103.48999786376953
2024-10-21,CAD,212.29,104.01000213623047
2024-10-22,CAD,211.985,104.08000183105469
2024-10-23,CAD,212.11,104.43000030517578
2024-10-24,CAD,212.37,104.05999755859375
2024-10-25,CAD,212.01,104.26000213623047
2024-10-26,CAD,212.01,104.26000213623047
2024-10-27,CAD,212.01,104.26000213623047
2024-10-28,CAD,211.29,104.31999969482422
2024-10-29,CAD,211.4,104.27999877929688
2024-10-30,CAD,210.89,103.98999786376953
2024-10-31,CAD,210.89,103.9800033569336
2024-11-01,CAD,210.38,104.27999877929688
2024-11-02,CAD,210.38,104.27999877929688
2024-11-03,CAD,210.38,104.27999877929688
2024-11-04,CAD,210.805,103.88999938964844
2024-11-05,CAD,210.935,103.41999816894531
2024-11-06,CAD,210.53,105.08999633789062
2024-11-07,CAD,210.64,104.51000213623047
2024-11-08,CAD,210.76999999999998,105.0
2024-11-09,CAD,210.76999999999998,105.0
2024-11-10,CAD,210.76999999999998,105.0
2024-11-11,CAD,210.29500000000002,105.54000091552734
2024-11-12,CAD,209.995,106.0199966430664
2024-11-13,CAD,209.63,106.4800033569336
2024-11-14,CAD,208.63,106.66999816894531
2024-11-15,CAD,208.63,106.69000244140625
2024-11-16,CAD,208.63,106.69000244140625
2024-11-17,CAD,208.63,106.69000244140625
2024-11-18,CAD,207.41500000000002,106.27999877929688
2024-11-19,CAD,207.7,106.20999908447266
2024-11-20,CAD,208.495,106.68000030517578
2024-11-21,CAD,208.325,106.97000122070312
2024-11-22,CAD,208.20499999999998,107.48999786376953
2024-11-23,CAD,208.20499999999998,107.48999786376953
2024-11-24,CAD,208.20499999999998,107.48999786376953
2024-11-25,CAD,208.775,106.81999969482422
2024-11-26,CAD,206.295,107.01000213623047
2024-11-27,CAD,206.96,106.08000183105469
2024-11-28,CAD,207.72,106.08000183105469
2024-11-29,CAD,207.67000000000002,105.73999786376953
2024-11-30,CAD,207.67000000000002,105.73999786376953
2024-12-01,CAD,207.67000000000002,105.73999786376953
2024-12-02,CAD,207.01999999999998,106.44999694824219
2024-12-03,CAD,206.72,106.37000274658203
2024-12-04,CAD,206.36,106.33999633789062
2024-12-05,CAD,206.36,105.70999908447266
2024-12-06,CAD,206.36,105.97000122070312
2024-12-07,CAD,206.36,105.97000122070312
2024-12-08,CAD,206.36,105.97000122070312
2024-12-09,CAD,205.185,106.1500015258789
2024-12-10,CAD,204.78,106.4000015258789
2024-12-11,CAD,204.95,106.70999908447266
2024-12-12,CAD,205.10000000000002,106.95999908447266
2024-12-13,CAD,203.74,107.0
2024-12-14,CAD,203.74,107.0
2024-12-15,CAD,203.74,107.0
2024-12-16,CAD,204.08499999999998,106.86000061035156
2024-12-17,CAD,204.105,106.95999908447266
2024-12-18,CAD,203.41500000000002,108.02999877929688
2024-12-19,CAD,202.045,108.41000366210938
2024-12-20,CAD,202.97,107.62000274658203
2024-12-21,CAD,202.97,107.62000274658203
2024-12-22,CAD,202.97,107.62000274658203
2024-12-23,CAD,204.91,108.04000091552734
2024-12-24,CAD,206.22,108.26000213623047
2024-12-25,CAD,206.22,108.26000213623047
2024-12-26,CAD,205.575,108.12999725341797
2024-12-27,CAD,203.915,108.0
2024-12-28,CAD,203.915,108.0
2024-12-29,CAD,203.915,108.0
2024-12-30,CAD,203.18,108.12999725341797
2024-12-31,CAD,203.95499999999998,108.48999786376953
2025-01-01,CAD,203.93,108.48999786376953
2025-01-02,CAD,203.96499999999997,109.38999938964844
2025-01-03,CAD,203.82999999999998,108.94999694824219
2025-01-04,CAD,203.82999999999998,108.94999694824219
2025-01-05,CAD,203.82999999999998,108.94999694824219
2025-01-06,CAD,204.255,108.26000213623047
2025-01-07,CAD,206.24,108.54000091552734
2025-01-08,CAD,206.41500000000002,109.08999633789062
2025-01-09,CAD,205.965,109.18000030517578
2025-01-10,CAD,204.72500000000002,109.6500015258789
2025-01-11,CAD,204.72500000000002,109.6500015258789
2025-01-12,CAD,204.72500000000002,109.6500015258789
2025-01-13,CAD,204.72500000000002,109.95999908447266
2025-01-14,CAD,204.72500000000002,109.2699966430664
2025-01-15,CAD,205.44,109.08999633789062
2025-01-16,CAD,206.055,108.95999908447266
2025-01-17,CAD,205.83999999999997,109.3499984741211
2025-01-18,CAD,205.83999999999997,109.3499984741211
2025-01-19,CAD,205.83999999999997,109.3499984741211
2025-01-20,CAD,205.16500000000002,109.3499984741211
2025-01-21,CAD,206.03,108.05999755859375
2025-01-22,CAD,207.735,108.16999816894531
2025-01-23,CAD,207.73000000000002,108.05000305175781
2025-01-24,CAD,208.26,107.44000244140625
2025-01-25,CAD,208.26,107.44000244140625
2025-01-26,CAD,208.26,107.44000244140625
2025-01-27,CAD,207.41500000000002,107.33999633789062
2025-01-28,CAD,207.4,107.87000274658203
2025-01-29,CAD,206.47500000000002,108.0
2025-01-30,CAD,205.89499999999998,107.80000305175781
2025-01-31,CAD,205.73000000000002,108.37000274658203
2025-02-01,CAD,205.73000000000002,108.37000274658203
2025-02-02,CAD,205.73000000000002,108.37000274658203
2025-02-03,CAD,202.29,108.98999786376953
2025-02-04,CAD,202.29,107.95999908447266
2025-02-05,CAD,209.41,107.58000183105469
2025-02-06,CAD,208.57,107.69000244140625
2025-02-07,CAD,208.63,108.04000091552734
2025-02-08,CAD,208.63,108.04000091552734
2025-02-09,CAD,208.63,108.04000091552734
2025-02-10,CAD,207.32999999999998,108.31999969482422
2025-02-11,CAD,207.175,107.95999908447266
2025-02-12,CAD,207.175,107.94000244140625
2025-02-13,CAD,207.92000000000002,107.30999755859375
2025-02-14,CAD,208.48,106.56999969482422
2025-02-15,CAD,208.48,106.56999969482422
2025-02-16,CAD,208.48,106.56999969482422
2025-02-17,CAD,208.70999999999998,106.56999969482422
2025-02-18,CAD,208.21,107.05000305175781
2025-02-19,CAD,209.31,107.16999816894531
2025-02-20,CAD,208.70999999999998,106.33999633789062
2025-02-21,CAD,208.83499999999998,106.61000061035156
2025-02-22,CAD,208.83499999999998,106.61000061035156
2025-02-23,CAD,208.83499999999998,106.61000061035156
2025-02-24,CAD,208.42000000000002,106.5999984741211
2025-02-25,CAD,207.55,106.30999755859375
2025-02-26,CAD,207.55,106.41999816894531
2025-02-27,CAD,206.07999999999998,107.23999786376953
2025-02-28,CAD,204.46,107.61000061035156
2025-03-01,CAD,204.46,107.61000061035156
2025-03-02,CAD,204.46,107.61000061035156
2025-03-03,CAD,204.54500000000002,106.75
2025-03-04,CAD,203.685,105.73999786376953
2025-03-05,CAD,204.47,105.73999786376953
2025-03-06,CAD,206.405,104.05999755859375
2025-03-07,CAD,206.57999999999998,103.83999633789062
2025-03-08,CAD,206.57999999999998,103.83999633789062
2025-03-09,CAD,206.57999999999998,103.83999633789062
2025-03-10,CAD,205.725,103.91000366210938
2025-03-11,CAD,204.815,103.44000244140625
2025-03-12,CAD,204.595,103.61000061035156
2025-03-13,CAD,204.595,103.83000183105469
2025-03-14,CAD,204.625,103.72000122070312
2025-03-15,CAD,204.625,103.72000122070312
2025-03-16,CAD,204.625,103.72000122070312
2025-03-17,CAD,206.345,103.37000274658203
2025-03-18,CAD,207.095,103.23999786376953
2025-03-19,CAD,206.98000000000002,103.43000030517578
2025-03-20,CAD,206.95,103.8499984741211
2025-03-21,CAD,206.93,104.08999633789062
2025-03-22,CAD,206.93,104.08999633789062
2025-03-23,CAD,206.93,104.08999633789062
2025-03-24,CAD,206.845,104.26000213623047
2025-03-25,CAD,207.245,104.18000030517578
2025-03-26,CAD,207.695,104.55000305175781
2025-03-27,CAD,207.64499999999998,104.06999969482422
2025-03-28,CAD,206.975,104.04000091552734
2025-03-29,CAD,206.975,104.04000091552734
2025-03-30,CAD,206.975,104.04000091552734
2025-03-31,CAD,206.975,104.20999908447266
2025-04-01,CAD,205.94,104.26000213623047
2025-04-02,CAD,207.1,103.80999755859375
2025-04-03,CAD,208.145,102.06999969482422
2025-04-04,CAD,210.755,103.0199966430664
2025-04-05,CAD,210.755,103.0199966430664
2025-04-06,CAD,210.755,103.0199966430664
2025-04-07,CAD,208.3,103.26000213623047
2025-04-08,CAD,210.14,102.95999908447266
2025-04-09,CAD,210.97500000000002,102.9000015258789
2025-04-10,CAD,211.57999999999998,100.87000274658203
2025-04-11,CAD,214.44,99.77999877929688
2025-04-12,CAD,214.44,99.77999877929688
2025-04-13,CAD,214.44,99.77999877929688
2025-04-14,CAD,214.44,99.63999938964844
2025-04-15,CAD,214.44,100.22000122070312
2025-04-16,CAD,213.88,99.37999725341797
2025-04-17,CAD,215.24,99.37999725341797
2025-04-18,CAD,215.24,99.37999725341797
2025-04-19,CAD,215.24,99.37999725341797
2025-04-20,CAD,215.24,99.37999725341797
2025-04-21,CAD,216.555,98.27999877929688
2025-04-22,CAD,216.70999999999998,98.91999816894531
2025-04-23,CAD,216.60000000000002,99.83999633789062
2025-04-24,CAD,216.17000000000002,99.29000091552734
2025-04-25,CAD,216.175,99.47000122070312
2025-04-26,CAD,216.175,99.47000122070312
2025-04-27,CAD,216.175,99.47000122070312
2025-04-28,CAD,215.86,99.01000213623047
2025-04-29,CAD,216.435,99.23999786376953
2025-04-30,CAD,216.375,99.47000122070312
2025-05-01,CAD,216.375,100.25
2025-05-02,CAD,216.465,100.0
2025-05-03,CAD,216.465,100.0
2025-05-04,CAD,216.465,100.0
2025-05-05,CAD,216.825,99.83000183105469
2025-05-06,CAD,216.49,99.23999786376953
2025-05-07,CAD,217.1,99.61000061035156
2025-05-08,CAD,216.515,100.63999938964844
2025-05-09,CAD,214.625,100.33999633789062
2025-05-10,CAD,214.625,100.33999633789062
2025-05-11,CAD,214.625,100.33999633789062
2025-05-12,CAD,214.625,101.79000091552734
2025-05-13,CAD,214.625,101.0
2025-05-14,CAD,214.535,101.04000091552734
2025-05-15,CAD,213.655,100.87999725341797
2025-05-16,CAD,213.93,101.08999633789062
2025-05-17,CAD,213.93,101.08999633789062
2025-05-18,CAD,213.93,101.08999633789062
2025-05-19,CAD,214.165,100.43000030517578
2025-05-20,CAD,214.85000000000002,100.12000274658203
2025-05-21,CAD,216.07,99.55999755859375
2025-05-22,CAD,216.16,99.95999908447266
2025-05-23,CAD,216.265,99.11000061035156
2025-05-24,CAD,216.265,99.11000061035156
2025-05-25,CAD,216.265,99.11000061035156
2025-05-26,CAD,218.64,98.93000030517578
2025-05-27,CAD,218.07,99.5199966430664
2025-05-28,CAD,216.76999999999998,99.87999725341797
2025-05-29,CAD,216.215,99.27999877929688
2025-05-30,CAD,216.51999999999998,99.33000183105469
2025-05-31,CAD,216.51999999999998,99.33000183105469
2025-06-01,CAD,216.51999999999998,99.33000183105469
2025-06-02,CAD,218.36,98.69999694824219
2025-06-03,CAD,218.16,99.25
2025-06-04,CAD,218.29,98.79000091552734
2025-06-05,CAD,218.79500000000002,98.73999786376953
2025-06-06,CAD,218.8,99.19000244140625
2025-06-07,CAD,218.8,99.19000244140625
2025-06-08,CAD,218.8,99.19000244140625
2025-06-09,CAD,218.535,98.94000244140625
2025-06-10,CAD,218.535,99.05000305175781
2025-06-11,CAD,218.615,98.62999725341797
2025-06-12,CAD,218.76,97.91999816894531
2025-06-13,CAD,219.47,98.18000030517578
2025-06-14,CAD,219.47,98.18000030517578
2025-06-15,CAD,219.47,98.18000030517578
2025-06-16,CAD,220.625,98.0
2025-06-17,CAD,221.735,98.81999969482422
2025-06-18,CAD,220.14499999999998,98.91000366210938
2025-06-19,CAD,219.065,98.91000366210938
2025-06-20,CAD,219.49,98.70999908447266
2025-06-21,CAD,219.49,98.70999908447266
2025-06-22,CAD,219.49,98.70999908447266
2025-06-23,CAD,218.48000000000002,98.41999816894531
2025-06-24,CAD,219.12,97.86000061035156
2025-06-25,CAD,218.74,97.68000030517578
2025-06-26,CAD,218.76999999999998,97.1500015258789
2025-06-27,CAD,219.895,97.4000015258789
2025-06-28,CAD,219.895,97.4000015258789
2025-06-29,CAD,219.895,97.4000015258789
2025-06-30,CAD,219.32,96.87999725341797
2025-07-01,CAD,220.46,96.81999969482422
2025-07-02,CAD,219.865,96.77999877929688
2025-07-03,CAD,220.675,97.18000030517578
2025-07-04,CAD,220.89499999999998,97.18000030517578
2025-07-05,CAD,220.89499999999998,97.18000030517578
2025-07-06,CAD,220.89499999999998,97.18000030517578
2025-07-07,CAD,220.32999999999998,97.4800033569336
2025-07-08,CAD,220.60500000000002,97.51000213623047
2025-07-09,CAD,219.83499999999998,97.47000122070312
2025-07-10,CAD,219.83499999999998,97.6500015258789
2025-07-11,CAD,219.465,97.8499984741211
2025-07-12,CAD,219.465,97.8499984741211
2025-07-13,CAD,219.465,97.8499984741211
2025-07-14,CAD,219.705,98.08000183105469
